"pk";"final_hostname";"final_ip";"_time";"final_ip_type";"final_ip_subnet_network_type";"final_ip_zone";"final_ip_zone_location";"metisCreatedDate";"shortDescription";"primarySupportGroup";"primaryUsedBy";"ComputerDn";"OrgUnitDn";"LocationFromAd_L";"LocationFromAd_City";"CountryFromAd";"LocationAbbreviation";"OuObjectDescription";"FromApplicationOu"
"skomm2";"skomm2";"10.33.113.13";"2025-11-16T04:00:00.000+0100";"Bosch Security Layer";"Server";"LRSZ-SL4-NU8-2331-SERVER_NU8";"DE_Nu8_Nuernberg";"2025-10-17T04:24:59.000+00:00";"";"";"Sebastian.Schoebinger@de.bosch.com";;;;;;;;"False"
"nu8x1068";"nu8x1068";"10.33.114.6";"2025-10-29T16:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-NU8-300_FERTIGUNGSNETZ_PRUEFSTAENDE";"DE_Nu8_Nuernberg";"2025-09-09T14:13:24.000+00:00";"Moehwald EPS835W Pruefstand CP4";"ITM-AA-KOSH CSG";"Michael Lowak (KOSH/MOE1)";"CN=NU8X1068,OU=Clientcomputers,OU=Nu,DC=de,DC=bosch,DC=com";"OU=Nu,DC=de,DC=bosch,DC=com";"Nuremberg";;"DE";"Nu";"Location OU for Nuremberg, Germany";"False"
"nu8x1068";"nu8x1068";"10.33.114.6";"2025-10-29T16:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-ACL-SL4-NU8-300_FERTIGUNGSNETZ_PRUEFSTAENDE";"DE_Nu8_Nuernberg";"2025-09-09T14:13:24.000+00:00";"Moehwald EPS835W Pruefstand CP4";"ITM-AA-KOSH CSG";"Michael Lowak (KOSH/MOE1)";"CN=NU8X1068,OU=Clientcomputers,OU=Nu,DC=de,DC=bosch,DC=com";"OU=Nu,DC=de,DC=bosch,DC=com";"Nuremberg";;"DE";"Nu";"Location OU for Nuremberg, Germany";"False"
"arnrbcm02";"arnrbcm02";"10.33.221.6";"2025-11-16T13:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"SCCM DP for Location Arnstadt";"ESX Server Service";"";"CN=ARNRBCM02,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=de,DC=bosch,DC=com";;;;;;;"False"
"10.34.213.130";;"10.34.213.130";"2025-10-30T06:00:00.000+0100";"Bosch Intranet";"Office";"NONE";"NONE";"";"";"";"";;;;;;;;"False"
"hi0vmqmd1";"hi0vmqmd1";"10.34.24.135";"2025-11-08T06:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"Virtual Server for scheduled reporting workflows";"ESX Server Service";"";"CN=HI0VMQMD1,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=de,DC=bosch,DC=com";;;;;;;"False"
"hi0av007";"hi0av007";"10.34.30.136";"2025-11-17T03:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"New AV-Server in DE for Hi";"ESX Server Service";"";"CN=HI0AV007,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=de,DC=bosch,DC=com";;;;;;;"False"
"10.34.91.238";;"10.34.91.238";"2025-11-05T07:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-HI-0136_HI470_FERTIGUNG_ANLAGEN_COSE";"DE_Hi_Hildesheim";"2025-09-09T14:13:24.000+00:00";"final CI-CAT-Import INC000027232326";"Germany North East5";"Axel Drescher (SzP/COS2-Hi)";;;;;;;;"False"
"rt020480";"rt020480";"10.38.116.167";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-626_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"2WISXK14";"ITM-AE-RT-RTP1 CSG";"Christian Renz (RtP1/MSF-PTI3)";"CN=RT020480,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt090991";"rt090991";"10.38.120.108";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-591_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"1DIKXP41";"ITM-AE-RT-RTP1 CSG";"Falk Dietrich (RtP1/MSF-EN11)";"CN=RT090991,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt025800";"rt025800";"10.38.120.178";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-592_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"2SORXI96";"ITM-AE-RT-RTP1 CSG";"Peter Egger (RtP1/MSF-PTI6)";"CN=RT025800,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt090992";"rt090992";"10.38.120.212";"2025-10-22T11:00:00.000+0200";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-593_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"1BOWXT19_Anlagenrechner";"ITM-AE-RT-RTP1 CSG";"Christian Renz (RtP1/MSF-PTI3)";"CN=RT090992,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"10.38.120.246";"rt-dfe-trex-analyser";"10.38.120.246";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-593_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"1TREXI88";"ITM-AE-RT-RTP1 CSG";"Peter Egger (RtP1/MSF-PTI6)";;;;;;;;"False"
"rt-x5904";"rt-x5904";"10.38.120.26";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-590_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"3LASXL31_Anlagenrechner";"ITM-AE-RT-RTP1 CSG";"Andreas Hartlieb (RtP1/MSF-EN22)";"CN=RT-X5904,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z6598";"rt-z6598";"10.38.120.9";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-590_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"n\a";"Germany Middle South1";"Tobias Hertkorn (RtP1/MFI3)";"CN=RT-Z6598,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z9770";"rt-z9770";"10.38.121.28";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-594_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"n\a";"Germany Middle South1";"Daniel Mauser (RtP1/MSF-EN23)";"CN=RT-Z9770,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt025173";"rt025173";"10.38.121.78";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-595_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"1OFEXS26_Zellenrechner";"ITM-AE-RT-RTP1 CSG";"Falk Dietrich (RtP1/MSF-EN11)";"CN=RT025173,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z3342";"rt-z3342";"10.38.121.83";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-595_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Lenovo TC M55p Tower";"Germany Middle South1";"Tobias Hertkorn (RtP1/MFI3)";"CN=RT-Z3342,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z03zn";"rt-z03zn";"10.38.139.109";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-139_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"XENON_1_Gurter_1_SMP480_Leitrechner";"ITM-AE-RT-RTP1 CSG";"Kathrin Oesterle (RtP1/MSB-PS3)";"CN=rt-z03zn,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-x5910";"rt-x5910";"10.38.14.109";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestuecker_4_Grohmann";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=rt-x5910,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z07cb";"rt-z07cb";"10.38.14.112";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestuecker_4_MMX_Kipptisch_Nr.11";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-Z07CB,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z07db";"rt-z07db";"10.38.14.113";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestuecker_4_MMX_Premold_Funktionsprüfung_Nr.7";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-Z07DB,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z0nik";"rt-z0nik";"10.38.14.132";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"";"";"";"";"CN=RT-Z0NIK,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z01si";"rt-z01si";"10.38.14.133";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestuecker_3_MMX_Premold_Funktionspruefung_Nr.6";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-Z01SI,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z01sh";"rt-z01sh";"10.38.14.134";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestuecker_3_MMX_Premold_Kontaktiertest_Nr.6";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-Z01SH,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z4246";"rt-z4246";"10.38.14.136";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestücken_2_MM3_Premold_Kontaktiertest_Nr.5";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";"CN=RT-Z4246,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z036l";"rt-z036l";"10.38.14.150";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestuecker_3_Grohmann";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-Z036L,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-z036l";"rt-z036l";"10.38.14.150";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestuecker_3_Grohmann";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-Z036L,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-x7031";"rt-x7031";"10.38.14.162";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestücker_5_MMX_Kipptisch_Nr.13";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-X7031,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-x7050";"rt-x7050";"10.38.14.163";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestücker_5_Funktionstest";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-X7050,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-x7137";"rt-x7137";"10.38.14.164";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Bestücker_5_Grohmann";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=rt-x7137,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-x9354";"rt-x9354";"10.38.14.175";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"MMX_Kipptisch_Nr.16";"ITM-AE-RT-RTP1 CSG";"Frank Wochner (RtP1/MSB-IS2)";"CN=RT-X9354,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-x00wf";"rt-x00wf";"10.38.14.46";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Kipptisch_3_Y-Achse_W050";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";"CN=RT-X00WF,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-x00wh";"rt-x00wh";"10.38.14.50";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Kipptisch_3_rechts";"ITM-AE-RT-RTP1 CSG";"Benjamin Hoffmann (RtP1/MSB-IS2)";"CN=RT-X00WH,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-x4258";"rt-x4258";"10.38.14.68";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Kipptisch_2_Abgleichen_2_X-Achse_W050";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";"CN=RT-x4258,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-x4260";"rt-x4260";"10.38.14.69";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-565_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Kipptisch_2_Abgleichen_2_Y-Achse_W050";"ITM-AE-RT-RTP1 CSG";"Johannes Hollkott (RtP1/MSB-IS1)";"CN=rt-x4260,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt0vm00384";"rt0vm00384";"10.38.219.19";"2025-11-19T06:00:00.000+0100";"Bosch Intranet";"Server";"NONE";"NONE";"2025-09-09T14:13:24.000+00:00";"AECDB system";"ESX Server Service";"";"CN=RT0VM00384,OU=NewDeployed,OU=ITSEC,OU=SERVERCOMPUTERS,OU=Ci-winserver,OU=Applications,DC=de,DC=bosch,DC=com";;;;;;;"False"
"rt-gurter10";"rt-gurter10";"10.38.222.140";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"BOS_Unigurter_10";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=rt-gurter10,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-gurter17";"rt-gurter17";"10.38.222.153";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"BOS_Unigurter_17";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=rt-gurter17,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-gurter17";"rt-gurter17";"10.38.222.153";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"BOS_Unigurter_17";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=rt-gurter17,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-gurter22";"rt-gurter22";"10.38.222.163";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"BOS_Unigurter_22";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=rt-gurter22,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-gurter34";"rt-gurter34";"10.38.222.187";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-536_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"ICOS_Gurter_34";"ITM-AE-RT-RTP1 CSG";"Matthias Ruoff (RtP1/MSB-AS3)";"CN=Rt-gurter34,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"10.38.50.69";"rt-ofenaehr24";"10.38.50.69";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-517_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Burnin_Remote1";"ITM-AE-RT-RTP1 CSG";"Roland Ramm (RtP1/MSB-AS2)";"CN=rt-ofenaehr24,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"10.38.50.75";"rt-ofenaehr30";"10.38.50.75";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-517_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Burnin_BI14";"ITM-AE-RT-RTP1 CSG";"Roland Ramm (RtP1/MSB-AS2)";"CN=RT-OFENAEHR30,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"10.38.50.76";"rt-ofenaehr31";"10.38.50.76";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-517_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Burnin_BI18";"ITM-AE-RT-RTP1 CSG";"Roland Ramm (RtP1/MSB-AS2)";"CN=RT-OFENAEHR31,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"10.38.50.78";"rt-ofenaehr34";"10.38.50.78";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-517_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"Burnin_BI19";"ITM-AE-RT-RTP1 CSG";"Roland Ramm (RtP1/MSB-AS2)";"CN=rt-ofenaehr34,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt-mm-tool-3insxn52";"rt-mm-tool-3insxn52";"10.38.68.73";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-0798_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"3INSXN52";"ITM-AE-RT-RTP1 CSG";"Christian Renz (RtP1/MSF-PTI3)";;;;;;;;"False"
"rt-mm-tool-3insxn52";"rt-mm-tool-3insxn52";"10.38.68.73";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-0798_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"3INSXN52";"ITM-AE-RT-RTP1 CSG";"Christian Renz (RtP1/MSF-PTI3)";;;;;;;;"False"
"rt090627";"rt090627";"10.38.84.165";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-598_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"QT35_Netzrechner";"ITM-AE-RT-RTP1 CSG";"Christian Renz (RtP1/MSF-PTI3)";"CN=rt090627,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
"rt091831";"rt091831";"10.38.84.166";"2025-11-19T06:00:00.000+0100";"Bosch Security Layer";"Manufacturing";"MFZ-SL4-RT-598_RT-ITM-RTP1";"DE_Rt_Reutlingen";"2025-09-09T14:13:24.000+00:00";"QT35_2_Messrechner";"ITM-AE-RT-RTP1 CSG";"Christian Renz (RtP1/MSF-PTI3)";"CN=rt091831,OU=Clientcomputers,OU=Rt,DC=de,DC=bosch,DC=com";"OU=Rt,DC=de,DC=bosch,DC=com";"Reutlingen";;"DE";"Rt";"Location OU for Reutlingen, Germany";"False"
